Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10
0.08330319053133023,0.11946840970518255,-0.02393810726373187,-0.03487861894897315,0.007577900380653009,-0.029693876541480542,-0.001215180487398145,-0.0035412247280146025,-0.012375147437048784,0.0013335703145019896
0.17193585467662692,0.1167602336979517,-0.005923713360869505,0.03061080316487287,0.02356552369736664,0.006354914208873335,-0.009798257259755435,-0.007770131300991521,0.002266668210646556,-0.008572676922176562
0.007001282769296101,-0.03377772117928046,-0.03026902428246643,-0.007631492788057089,0.022531831501513857,0.014450724033160018,-0.045343635717696396,-0.0005635114665787297,-0.013980160053996335,0.0106704777336026
0.03596513487228409,-0.061454246112656465,0.03904264612487206,0.027879327788530764,-0.009210736039602048,-0.004490817565980325,0.0016371675229105154,-0.0133454151123228,-0.0006130696510085686,0.00043194889805163667
0.0572211312423197,-0.031847788983820825,-0.050923852525931554,-0.01218230863476934,0.010506252558024558,0.003477630595597355,-0.028029421597406075,-0.0006973845267032961,-0.013613497009613534,0.004309898547941957
0.07354167075756829,-0.02342263924280792,-0.057609116329162706,-0.016903130020373247,0.009749109198643965,0.01370850615206402,-0.016574365238296973,-0.0006379108253562133,-0.002277427019655332,-0.006084325660627752
0.06659373786863264,-0.0555116331205921,-0.027622922477666977,0.026758485900436738,-0.001972429835753165,0.008992076541915686,-0.04758212959870748,0.010274147487548688,-0.013852608223935962,0.007574228716146684
0.13381726720736142,-0.07044344655862511,-0.019171664385862205,0.042642858942982524,-0.017779185266502316,0.021775346214909588,-0.04764849182029648,-0.006179971359469936,-0.01334637366784895,0.007118102607215675
0.04259650398626855,-0.023039458200606832,-0.0423007347653875,0.007360802987664627,0.027380396977016892,-0.004004659937136503,-0.045904668668442714,-0.01437030343443801,-0.012094265251472296,0.00833815455790934
0.06112592690645323,-0.058026921157743265,-0.04001330352705479,-0.00808527538571522,0.013361367748669839,0.01733785124386448,-0.037118395532661844,0.0033250683501205476,-0.012708681857772009,0.0038388617640034038
-0.010264478218584176,-0.027876163371794972,-0.05696408814230037,-0.024523363029621943,0.02826103247008327,-0.002671565144534131,-0.034313473248016535,0.002848824675992644,-0.011804853057556904,0.004052999575730135
-0.09780001408309472,-0.033163772229179454,-0.06701946574363446,-0.012960370306996406,0.02331400438569635,0.005675257124911185,-0.0542254648452372,0.02211797379937419,-0.024426541378253563,0.018688807973804192
-0.05489041933677752,-0.06977899266213906,-0.05924218747076981,-0.004923363496321224,0.027751625929924036,0.00661782028327828,-0.044949987231505756,0.016606931310832768,-0.02029470233370278,0.014294669044032805
-0.07980558557546166,0.03803820177947611,-0.053896466756585173,-0.01752559741936039,0.026921223272996873,0.001069515941889336,-0.053629120437911,0.025987735670320436,-0.027980327971789173,0.019470431456472
-0.07997556316251882,0.013903462396825921,-0.040707723938704074,-0.0018279931009142682,0.025886817772633377,0.01219587808085435,-0.054620184305095805,0.022656288597037548,-0.02425590533431054,0.018406364771083664
0.03722982721784352,-0.05232511487408722,-0.037321561448539244,-0.009774001742838406,0.02009561871147417,0.023652335866662776,-0.04037345770612763,0.008593297061525795,-0.008852151419194517,0.0012290944489628975
0.13746943160781006,-0.02083649726193369,-0.024529517129353737,0.031760251750219994,-0.01714341535818871,0.01111233022980715,-0.040137583385005685,-0.010062826929158579,-0.011435272221540975,0.0035347797193774834
-0.0059435703446061375,-0.04056464947534745,-0.0570522965098205,-0.0299073593548016,0.03976155313281435,0.00984820021053728,-0.04538666404611128,0.009263932286854234,-0.012390068986260766,0.006140587308770099
-0.01629454317341892,-0.0324132066470831,-0.028444635041322018,0.00858170849573644,0.021705782392002458,0.023267621992124562,-0.04756687831854467,0.02503085648721732,-0.017339188103987793,0.013456975650875157
-0.08894850665083626,0.019455001894458167,-0.02867820232625357,-0.003017344101657597,0.02281009075174365,0.00796920196704272,-0.03580152418415383,0.010060634147859784,-0.009593849994121047,0.006601963410908609
-0.08056944097552099,-0.014017804885521457,-0.02117235099103676,0.005398835687039979,0.029655066380002815,0.0032649103217660107,-0.039421371721833576,0.005286690884786932,-0.013432886095256086,0.01313430908306468
-0.03069760888317842,-0.0238628077908014,-0.03961164949092705,-0.017062442946817632,0.026138908772678972,0.006785549053322544,-0.043360169814199406,-0.002579525060370561,-0.017620308723732762,0.010745320578751296
0.11225458160900617,-0.030074861599798657,-0.012852116317241227,-0.015434728422095523,0.014252685978071472,0.016092635940672558,-0.04910134740962509,-0.016367271389026508,-0.01468164248449522,0.0071726930799842405
-0.023697394268582944,0.03002155811611032,0.05613303029280034,0.007731156610417277,0.028102936748432263,-0.0009405666114337295,-0.01948963807807905,-0.02581051620889817,0.007875182852697619,-0.003545657403604395
-0.014795958554703384,-0.04838751953530873,-0.04707785679520275,-0.017966262529914605,0.04407118279680147,-0.00028656089900372026,-0.034828400067999185,0.0028839737064885193,-0.0050616087647964055,-0.00011403158194462433
0.035929120983392175,-0.11267748483094955,-0.033235335875457586,-0.0032555146382490328,0.03581880011875098,0.018797552256448476,-0.037891504472774076,-0.01942275914351302,-0.01227235705719451,0.011437140382430815
-0.06952742251881118,0.04170316563899287,0.03727811488177787,-0.01635673219048278,0.0011282132855266165,-0.023986177529224672,-0.00026814719613125863,-0.009119615665085425,-0.008565254034250298,0.007436491057363837
0.12578130853942152,-0.02799671192052066,-0.01595124885408007,-0.013468569238953737,-0.002890636654646803,0.016312174907636815,-0.038290254185775766,-0.010392146489241843,-0.017996811172584462,0.008647566080482514
0.09913252128647196,-0.09021336815132255,-0.021095323865586935,0.0004341778735919515,0.0025255907693897935,0.03635544031776342,-0.025509769525153915,-0.012758573208055003,-0.008931293350331526,0.003873458785550496
0.04584036462688147,-0.04101740004375988,-0.06359498461724347,-0.03554256402723628,0.03797692727223693,0.012114985542841667,-0.015003460570990973,-0.008004355519402566,-0.00926029864303435,-0.001170541693119065
-0.04342300776666279,0.00536119009149193,0.0627266414930574,-0.012503868966110603,0.011504594071487673,-0.03672954505832854,0.0015438512680569757,-0.021128732788210876,-0.02012378677443742,0.02193063574674236
0.01357093575288133,0.00036263818607253084,0.019029768387152965,-0.018586118445358894,0.035773740483990096,-0.009439882018676732,-0.028506274131952627,-0.026865018010776363,-0.00348083507809793,0.006157689240338499
0.07478890714054383,-0.07934442315640788,-0.01688077692799466,-0.02804112979889946,0.03354393540123986,0.0197656034337321,-0.028085829517976595,-0.02630532478283165,-0.009356032424775004,0.00961628566341756
0.06220022091592237,-0.09122849282411544,-0.0335031817833951,-0.014827376575192744,0.01788640219682194,0.010392105062330481,-0.012488611278321677,-0.009240764019454489,-0.009714405981220243,0.008605209117482011
0.0691084181355102,-0.09196281603500205,-0.033640638573114626,-0.017241776376724742,0.018174433525122633,0.014157945024092717,-0.013644869887315997,-0.007716701304941082,-0.010349505840276697,0.008795103647874211
-0.05330654897623434,-0.06455477466553353,0.048307090086606996,-0.019795736908151607,0.022072303194581172,-0.015068945398161952,0.0012082756409708129,-0.021983385224950622,-0.010644915888855954,0.013217494656574878
0.019716393353647284,-0.09198824641473606,0.0389407364806211,-0.019020007464412875,0.018989292389873378,0.01475959678414799,-0.015444641041063472,-0.017605036103261883,-0.012676909631213248,0.014952445494124141
0.0019156866282974382,0.031017222696527565,0.05586855499730635,-0.007347094523669719,0.00710651565869384,-0.03197427397749931,-0.01325742123217001,-0.016418565702465908,-0.01432448460056461,0.019918320899737184
-0.11590632194661131,-0.02196812472107769,-0.03043740538576751,-0.0008615560723694978,0.025839360736317856,-0.004341209057401705,-0.03004766234955787,-0.013124117335853037,-0.008643910675744534,0.010962844308493265
-0.16548566141388038,-0.010899476049440384,-0.04650955712516818,-0.006539935678726856,0.04117520727507904,-0.005035016034781662,-0.041539474948934285,-0.0003427606004179309,-0.013041696006271298,0.010408078712248463
-0.12139148274805386,-0.056275664126617636,-0.009754389382936574,-0.023160611813212474,0.03370808688476873,0.007195215599539941,-0.030595885558301592,0.011176889524939525,-0.007764084384829383,0.0058700897877980145
-0.06938912495747851,-0.10194807833698097,0.010950544887877925,-0.0009975757891745323,0.031119868459763857,0.017917389973274314,-0.02782973752881948,0.003740267633989205,-0.0011856547202364225,0.002429132319938513
-0.0028100803055585988,-0.08158841973228452,-0.034584495713251,-0.015039153073251394,0.03331137042727441,0.0033353441350979455,-0.027466960804862786,0.02837704135683071,-0.012781099355077138,0.0056829715299590924
-0.02384664882624778,-0.07238994432288522,-0.029904934413274357,-0.015591594553747118,0.028817746235656458,0.02735010260956356,-0.06365163366001692,0.04722135729069382,-0.019371506602784506,0.01109798630675755
-0.02761633462283694,-0.08214475774072615,-0.019001954603110924,-0.006728656406012221,0.024867213887507948,-0.0005416674636980513,-0.014754920928091948,0.02204372374176961,-0.00010451322126937097,-0.00355669074883752
-0.012789465748923094,-0.091437853520585,-0.012781611741314293,-0.0045159467690703255,0.024019785977981694,0.007785978192748628,-0.01747888562630043,0.024684710325663068,-0.0005615405423954247,-0.002811122916440179
-0.10881169802125068,-0.028451799678764406,-0.02183645633597678,-0.010518061221466857,0.02984499021664789,-0.022701207360083665,-0.013545906593626715,0.004839147543344497,-0.004255598631335566,-0.00016412856702666904
-0.07866529297372861,-0.052301729321939786,-0.00893771292730071,0.00557448968215058,0.023480053922557885,-0.012030702474141723,-0.016427706106037002,0.003894261241784597,-0.0040575434286200356,0.002534069986966178
-0.03457584886520063,-0.07112208936241085,0.0040768234114858986,0.014419006196120418,0.035139110032344295,-0.00245946096566732,-0.04110147559528093,0.017056928478452922,-0.0148951688498326,0.016030939456813793
0.008365569782588279,-0.07516389967080682,-0.015412195597531646,0.009825115855868451,0.018878684070334842,-0.0011317275165153339,-0.037801820959122545,0.004511954713929289,-0.011052754948350946,0.008079604742840188
-0.010491741412292262,-0.06539553803047415,-0.019729510416655584,-0.004234504327903302,0.019914815169671814,-0.0196939481164374,0.001390995528622795,0.015774168625540586,-0.002094261090028792,-0.004381575558845863
0.004026659587036463,-0.0786713226712294,0.01661887755094229,-0.004947416737503804,0.03569212799754824,0.04228191751020696,-0.04952247630252721,0.07108335560717217,-0.011730146652685947,0.006416759064365767
-0.029697692145893153,-0.07521728288097314,-0.0007732039802226722,-0.01950167589346541,0.04401934343795782,0.019082276068240193,-0.04575711134504589,0.05108944469392949,-0.018794718009514183,0.012078101054445105
0.058586048748060504,-0.0991089020180539,-0.0013279931023933086,0.030397491281151226,-0.0027242267892845368,0.006384660657208606,-0.020409734318837757,-0.005217633908395119,-0.012491121317281289,0.010589898798891684
0.0012810401133877083,-0.08674709534959259,0.004668092084369587,0.01539989993912714,0.010688642354606941,-0.028991645804869973,0.0063941576362689725,-0.00812521310534625,-0.008574695509856945,0.005937677525328636
-0.07100102361496688,-0.05817241868210568,-0.01816257411812554,-0.005409784229321143,0.018420382220660076,-0.00667774465558778,-0.00823897834901579,0.01630107467435483,0.00234658749586747,-0.0065234820830956065
-0.05414339875583646,-0.0906242759383695,-0.026349334819818673,-0.014051624098539406,0.041860425169517365,0.009604019641566704,-0.03549880116100587,0.015335700488847723,-0.007781388083180344,0.005110591790195751
-0.014032847986437783,-0.0943698770326963,-0.038917127087487305,-0.018613666891180474,0.03266815942913968,0.0041822233991114285,-0.034062545946721555,0.022547933652945155,-0.017890731339676957,0.011220032446822691
0.17507766992174115,0.045834770337002444,-0.06298353804989534,-0.006724504183203988,-0.025292249938206807,-0.007431523814835118,-0.020928030349632545,-0.01713058614582475,-0.02359269356411931,0.013748085206174395
0.17771129788085566,0.043831242809996784,-0.03862608516075718,0.009131695511957586,-0.018359697903153685,0.008779696690857656,-0.03160469411263803,-0.019968619826825226,-0.010912173109991534,0.007002757054226743
0.18689790541143625,-0.02166554674089631,-0.058400911022614875,-0.0012371605189641834,-0.026044400953194942,0.02112640314435954,-0.020629804367506336,-0.022809377082672857,-0.015444329426102361,0.012422759097282753
0.18591824205887714,0.01396601529638251,-0.06530579291663005,-0.003173236752525772,-0.01812032976434476,0.021451503384826827,-0.024413217945777665,-0.025160163103491978,-0.007312531527366056,0.00175862107482038
0.19865656674219861,-0.003952265333583586,-0.062316305574810146,0.023851509635434844,-0.043228059687459144,0.02262595814198404,-0.034575348233851555,-0.021543736975568543,-0.018091147496058464,0.011100746579092548
0.1923216960894141,0.04061198411099765,-0.05546514500416815,0.028901685550644773,-0.043293142841148984,-0.0015753111642108145,-0.019319996473644425,-0.015884920479942215,-0.011652764402873987,0.0051714175511726225
0.19048643976998378,0.028871975749890293,-0.061312492906653145,0.021423038083223784,-0.035310022323031966,0.01715004108273364,-0.025376251277945974,-0.020720490521506246,-0.006657829720640506,0.0010496434245777532
0.1844618745151319,0.06263764106507097,-0.0871899986386152,-0.015593317337679057,-0.017133171089541786,0.022221827770696558,-0.0255221965923005,-0.024468068037072025,-0.014909821888066034,0.0051480705196549625
0.2116948885739831,0.023339863943513367,-0.02456096054674605,0.03053998590648093,-0.03385559060757283,0.02432511245545155,-0.0636526426689737,-0.01264474692691742,-0.019758157045141674,0.013889572293197055
0.18484754049280486,0.03363931792710077,-0.05616319884790069,0.011764773188603476,-0.03149336708113876,0.012682674459674796,-0.022625411963716754,-0.014059895462421501,-0.011364995509637502,0.003232715613184173
0.18268610218724085,0.049333761736923505,-0.06644528752601642,0.015430564383776333,-0.023608286292527318,-0.0025748481959324224,-0.031233889799979625,-0.019658991600846665,-0.012534000517244927,0.007166990086201986
0.19499804666797924,0.011314288347356916,-0.04875657295273397,0.030302669760329144,-0.02257984437318761,0.0322204520841787,-0.053380070084688286,-0.024095152810456145,-0.007176710255804212,0.004572544844224601
0.19841075099917838,0.01651605468661864,-0.012608188616861235,-0.0033086003260108902,-0.030630178148579913,0.02696788307777947,-0.0431541643573701,-0.02415430274863873,-0.01582254599772904,0.009763187623043242
0.18920430960594253,0.021899523398971128,-0.06220597048447926,0.003129481956075656,-0.016276346574014135,0.029365024752120168,-0.03926896237393075,-0.02535884766865346,-0.009499926701266067,0.005111338571280807
0.18183990661343433,-0.003767902214832898,-0.0605057125429125,-0.014250111993126913,-0.021642159708105006,0.03965122815486484,-0.021435428836273113,-0.02311834403937754,-0.00789513459689821,0.0009920607321616572
0.198486817825523,0.009982964624949044,-0.04961471612440099,-0.00038398862643753383,-0.019421497475927037,0.032975891128366505,-0.028380564990125135,-0.02440892012519463,0.0003332561862872132,-0.0018814377730802627
0.21401859692169553,-0.002129468899812419,-0.033132197836722006,0.017852993496644487,-0.026674200228457862,0.05100342085626608,-0.04491399150565897,-0.027921308873193412,-0.0014259293746313262,0.0030539671766849053
0.011277580201683103,0.15408613145286246,-0.01618874107626325,0.07222205917185238,0.08447747822536461,0.0237422065287818,0.003519049613832703,0.09822376678873448,-0.024248610475324835,0.016465970739361457
-0.0014466213577201664,0.1758893013484891,-0.01879306747340436,0.08159410470783708,0.09614674190731087,0.04076032586802336,0.005020652435154548,0.10644807334118647,-0.01851762501858423,0.008798409570208988
-0.004614860159677549,0.04951402894895377,0.03692792596326779,0.03942331063942915,0.021268425650180955,-0.01790736546779135,-0.03285495459972794,0.05262870339578625,-0.008528371114978773,0.007699623782499916
0.004208929745068828,0.05138045864310986,0.025781446978850892,0.03519475665809868,0.026508837991890816,-0.013127793146081247,-0.03950219798697546,0.04716253428381732,-0.00690981335063925,0.005687505394002259
0.016313564255166835,0.05822842909574119,0.041282434775449496,0.030189051473789245,0.0154618487748402,-0.005657247541228126,-0.020830814329692,0.035162244554041024,0.005964619477180696,-0.0077499523813344025
0.00049543576361912,0.055454476350049395,0.05025581000896802,0.032053646002248595,0.008265764610641907,-0.00036744327814827856,-0.02124754238812748,0.03456907781982284,0.007724693953622103,-0.008276646261916144
-0.16256808362812272,0.08963815678466003,0.046990940529447196,0.047670036237342006,-0.01689878959863402,-0.012868781468260052,0.020903434298591775,0.021862794145853886,0.01383027510196641,-0.013891968290466935
-0.16403646224197954,0.09059411508410203,0.04364050243513806,0.050363169323230574,-0.02547450301171741,-0.01825414807858725,0.03406379476832998,0.014661463788162217,0.018024717617331862,-0.019445345346915822
0.04558134780146797,0.05162180670556977,0.021977149887401792,0.015637165080577504,0.022462429833371992,-0.005600972310004131,-0.008167581704730812,0.06365411486441155,-0.012762728538030364,0.009309873406892266
0.056275227955914074,0.062266837500173165,0.009470990589501245,0.011979981009391735,0.017779703176872122,0.007225435991327606,-0.0062979086622384816,0.06363919735723578,-0.017937588841502802,0.013030508059434051
-0.0393216989376908,0.034455496266220215,0.026061402616335695,0.021171558533196824,0.032982809841553266,0.029593118954801607,-0.017451390928550966,0.07862935145766922,-0.003253438465670993,0.0012813696135350406
0.004269018281651713,0.0133735431708643,0.014001269789158294,0.02560251540328566,0.04681472038934097,0.03749785454819607,-0.013359493355300194,0.07557129945269978,-0.004811749983004987,0.0007594929869514239
-0.0255154249489132,0.07976365577271405,-0.010970235850830136,0.025412769522306086,0.043180399005244584,0.004067078168840587,-0.03525074375923216,0.05390082154517311,-0.019051758073945203,0.0073945162100721995
-0.02712842595829878,0.09637857975028369,-0.013843778618251215,0.035755258435784365,0.05530730521406757,0.021702902403063665,-0.025645181612939334,0.06840579837221265,-0.026653912532262583,0.01140269444540179
-0.0013756819005862034,0.067194990015691,0.024817994722806977,0.027651733783683977,0.029111712977385976,-0.005012954471804584,-0.029225447515597063,0.04527962036412296,-0.0013555561114086687,0.0012544342595253032
0.011032269582675789,0.07053510720998214,0.020774843413262988,0.03134996525819661,0.02951987353309984,-0.0002982673504994826,-0.03392937170402214,0.03799695979898047,0.0011042992684667666,-0.0007980632394765114
-0.05907906523307007,0.0286889024312547,0.0575266570527761,0.013962249308376126,0.027981888093886523,0.02386068495459743,-0.032770454356780644,0.07526570518372236,-0.00858525466617654,0.012743751054929857
-0.05062208686133221,0.03172612008331269,0.06020804413599355,0.006256527407353302,0.01815609399538749,0.03579769862504244,-0.03771821445382487,0.07153780691144801,-0.008398652199062395,0.012025359067277353
-0.03756626233447104,-0.07060329768081026,-0.0037666028625133767,-0.019134327350431708,0.044457524255923336,0.057399140508059,-0.04177474022007142,0.0694937673572516,-0.00044559281935535947,-0.00033765053386251853
0.018209836489780837,-0.051028907445405065,0.00987777027609608,-0.004679705790406758,0.040303421125164836,0.050414871745671205,-0.04605105696892425,0.08453237792229615,-0.004123838219999504,0.005407965514000088
0.034456763955706855,0.015728954728512094,0.0718952691697651,-0.0134458995177387,0.016036886474029288,0.027503773567867967,-0.016068845779837672,0.03782606296068372,0.012343805436800715,-0.010659477700707756
0.06749139323856736,0.017756422301903812,0.07751460508805313,-0.026721608770351235,0.01148428138372267,0.04557937168705582,-0.019431302107186632,0.038038200856857884,0.014793388520908175,-0.012609395149738935
-0.09368335330080581,0.0717626623190159,0.012130002801932653,0.015411219471871353,0.01605519272836134,0.005196501970126401,-0.033166733188403304,0.03841971379440426,0.00014897098178629897,0.001246464445741839
-0.04009629354997788,0.07183273340796671,0.005091184627029215,0.026447065056584368,0.03322113949537964,0.0015792275774909768,-0.044843863206267376,0.06126645521646369,-0.008998789860426501,0.009491227650656901
-0.1955160464033184,0.0209606824029559,-0.02561966059016478,0.007929256907037751,0.004034095955131271,-0.0017040665511064874,-0.01697232823345512,0.005178803239232928,0.01161507105846063,-0.011270636421799192
-0.22827590699509032,0.022358046334024162,-0.022396221046217614,0.01966522953230691,-0.009695035442397304,-0.006006471121009282,-0.005038752990035001,-0.002664666601154238,0.013988347922017886,-0.012873385580799233
-0.26666561056580773,0.05859918701035201,-0.026969671364230008,0.008781533885762752,-0.0656617104129431,0.03760617198943357,0.013139149530251044,0.001868191397920967,0.017884132940357494,-0.01931333563126432
-0.2635957156454011,0.032080385523273275,-0.036008768968521475,0.0005330949120087242,-0.04794837720946403,0.03920405354224712,0.0029955697063514947,0.0035808770557226883,0.015865968179994597,-0.018561200436044298
-0.14057961076803743,-0.024832343367874782,0.02178796132108493,-0.012816115668106955,-1.2607527697739221e-5,0.027052715081929968,-0.014103680482916655,0.030151431923029333,0.0054016226191885685,-0.005124504419973744
-0.09562735347160807,-0.03799556494391525,0.025543794780572907,-0.009752323776449924,0.005261080982978567,0.03804735926013635,-0.02361626048957169,0.030498665226941866,0.0055561650493043385,-0.0037085243738666056
0.11956371009299263,0.03727512389424633,0.016549247688133824,-0.015134712186208085,0.0006162851696673629,0.02420698346199938,-0.019168585162745458,-0.0009188312887851236,0.022153514105060727,-0.02406876016908837
0.12442574345902463,0.014798705854750752,0.01057709200350613,-0.004910360942935081,-0.002541271272113217,0.03162276159277022,-0.02531792011013304,0.000748259174072062,0.0227343170710525,-0.02466267773070543
0.20113518270197278,0.05431359817981464,-0.02119452549254766,0.018465219050362178,-0.031631329235613966,0.020922270128233094,-0.045157732888121346,-0.01431694436183947,-0.006211567868363743,-0.003461201374220843
0.18887213165669095,0.06353114416265267,-0.029139403490551753,0.008500787186567015,0.00028709629744110704,0.04185556562484534,-0.033012114890979,-0.025135538042364382,0.004456484345529972,-0.012805929683854711
0.20041994957284628,0.07634298996130309,-0.019712763077457063,0.018281152466672914,-0.02695597937519291,0.01678552612511772,-0.04376032731435171,-0.010768770388047464,-0.004422887988617997,-0.005734721949567256
0.1927219069706399,0.08141092833287598,-0.026414394283268187,0.02863577403828396,0.0010660010786320076,0.03556848821841537,-0.030474040193148096,-0.018361709459955165,0.0011049987411053167,-0.011123104277241492
0.1895158870573586,0.03378504965909935,-0.031208974335219214,-0.007592261532028726,-0.023715438069729606,0.027431995585231708,-0.02775344056602182,-0.021481597850284292,-0.001309898978360689,-0.007150680012437002
0.1882550941857762,0.038722237129400976,-0.03447510553981862,-0.009480427758055895,-0.017419613825554243,0.03006256494921456,-0.030402394996355494,-0.023539504775809288,-0.00043616683428055326,-0.007901920330713477
0.17087773999284545,0.06481738550816414,-0.0432824010442746,-0.02704612000232043,-0.02851569766975237,-0.0021629375370258615,-0.01239553210191696,-0.012471178150268302,-0.015246377261998118,0.0048020450287860564
0.17271100339623258,0.07714390788955877,-0.04774738222422406,-0.02769823852860105,-0.022729819936154798,-0.0007772118834054424,-0.014501606960316165,-0.014761191695604341,-0.010035118471158776,0.0010457178536605397
0.18768712927788114,0.0639235836986984,-0.022212357609443636,-0.0010485751422357366,-0.02149289340535645,0.01617382580353334,-0.03216198267933061,-0.017087811132174398,-0.001260866299495436,-0.006397914723320694
0.19133641416163547,0.06253618304475897,-0.02734676740418191,0.004792488632759781,-0.02449044705163081,0.01989235897869137,-0.03973573280249332,-0.01618906370324916,-0.00131565155172509,-0.006726668711903658
0.19977856909271935,0.05666897342809949,-0.02952668214479663,0.030250797684054767,-0.00806510340159804,0.03838734676902515,-0.027672732060880736,-0.02103257740890122,-0.0012469879743879906,-0.008610876215952457
0.20167098340204295,0.054841800066398785,-0.029026793762047476,0.03738669144695814,-0.00904945831409941,0.04165064737745218,-0.028106233870922,-0.021418834405712215,-0.0005874136344249329,-0.009330406336893662
0.193504855563656,0.04853759454503084,-0.019359802087450646,0.0072249125610213665,-0.03290915446218303,0.012135681007523338,-0.037557338805090136,-0.015594755399567367,-0.007392217344014304,-0.0015092177027003371
0.1914373040689305,0.05495516487669873,-0.019275778887770004,0.015096290231177607,-0.029612298935854004,0.020164601100020874,-0.04092410866965443,-0.016805670860601953,-0.004961012881612014,-0.0027828623073881927
0.17733806039037214,0.046281320357573076,-0.047530256306181656,-0.04054817408881169,-0.011634756403711649,0.026405237222535433,-0.015293615778846564,-0.02195723972269692,-0.001712092169661439,-0.008394503363097196
0.18218403556282303,0.06632948494604053,-0.05264846019739346,-0.026315349448663677,-0.02716421013824919,0.010005699146508552,-0.027205008319164063,-0.015648668504158324,-0.012326151562029847,0.0014556132562627594
0.18461559992499252,0.05023524162564964,-0.009685868614985813,0.007901474686490538,-0.026647112123575567,0.019285901552494846,-0.037402136770424366,-0.014006959655493312,-0.0013397420537896109,-0.004492779376255354
